 #aa  mm  Ext Proba
   9  28  87   0.192E-16
   9  28  88   0.644E-17
   9  28  89   0.590E-18
   9  28  90   0.177E-15
   9  28  91   0.259E-17
   9  28  92   0.564E-17
   9  28  93   0.534E-17
   9  28  94   0.394E-16
   9  28  95   0.359E-23
   9  28  96   0.180E-16
   9  28  97   0.558E-17
   9  28  98   0.164E-17
   9  28  99   0.677E-20
   9  28 100   0.795E-30
   9  28 101   0.275E-22
   9  28 103   0.360E-26
   9  28 105   0.442E-20
   9  29  64   0.113E-32
   9  29  67   0.195E-36
   9  29  68   0.290E-29
   9  29  69   0.264E-26
   9  29  70   0.615E-34
   9  29  71   0.197E-32
   9  29  72   0.151E-28
   9  29  73   0.819E-30
   9  29  75   0.344E-16
   9  29  76   0.346E-28
   9  29  77   0.914E-27
   9  29  78   0.593E-14
   9  29  79   0.280E-18
   9  29  80   0.251E-17
   9  29  81   0.361E-16
   9  29  82   0.242E-17
   9  29  83   0.975E-17
   9  29  84   0.284E-17
   9  29  85   0.491E-17
   9  29  86   0.182E-16
   9  29  87   0.109E-16
   9  29  88   0.489E-17
   9  29  89   0.427E-16
   9  29  90   0.347E-18
   9  29  91   0.177E-17
   9  29  92   0.969E-21
   9  29  93   0.740E-18
   9  29  94   0.341E-18
   9  29  95   0.484E-17
   9  29  96   0.202E-20
   9  29  97   0.115E-18
   9  29  98   0.938E-15
   9  29  99   0.497E-18
   9  29 100   0.379E-19
   9  29 101   0.428E-13
   9  29 102   0.479E-27
   9  29 103   0.123E-25
   9  30  74   0.385E-27
   9  30  75   0.142E-30
   9  30  76   0.118E-27
   9  30  77   0.382E-29
   9  30  78   0.507E-26
   9  30  79   0.488E-23
   9  30  80   0.178E-22
   9  30  81   0.133E-19
   9  30  82   0.151E-18
   9  30  83   0.366E-18
   9  30  84   0.230E-19
   9  30  85   0.967E-19
   9  30  86   0.185E-18
   9  30  87   0.402E-18
   9  30  88   0.662E-16
   9  30  89   0.502E-17
   9  30  90   0.159E-17
   9  30  91   0.414E-16
   9  30  92   0.208E-16
   9  30  93   0.461E-16
   9  30  94   0.112E-18
   9  30  95   0.659E-17
   9  30  96   0.146E-17
   9  30  97   0.630E-17
   9  30  98   0.104E-17
   9  30  99   0.829E-18
   9  30 100   0.121E-17
   9  30 101   0.596E-19
   9  30 102   0.435E-18
   9  30 103   0.381E-18
   9  30 104   0.818E-17
   9  30 105   0.935E-18
   9  30 107   0.878E-16
   9  30 108   0.208E-18
   9  30 109   0.104E-19
   9  31  71   0.489E-34
   9  31  72   0.201E-31
   9  31  73   0.241E-36
   9  31  74   0.360E-36
   9  31  75   0.478E-32
   9  31  76   0.715E-28
   9  31  77   0.354E-26
   9  31  78   0.801E-26
   9  31  79   0.287E-25
   9  31  80   0.217E-20
   9  31  81   0.556E-22
   9  31  82   0.383E-17
   9  31  83   0.924E-19
   9  31  84   0.138E-26
   9  31  85   0.436E-25
   9  31  86   0.642E-20
   9  31  87   0.132E-18
   9  31  88   0.350E-17
   9  31  89   0.331E-17
   9  31  90   0.357E-17
   9  31  91   0.274E-17
   9  31  92   0.808E-17
   9  31  93   0.860E-16
   9  31  94   0.283E-17
   9  31  95   0.223E-18
   9  31  96   0.749E-19
   9  31  97   0.203E-16
   9  31  98   0.112E-17
   9  31  99   0.460E-19
   9  31 100   0.755E-18
   9  31 101   0.424E-18
   9  31 102   0.141E-19
   9  31 103   0.620E-22
   9  31 104   0.890E-20
   9  31 105   0.330E-21
   9  31 106   0.996E-23
   9  31 107   0.703E-33
   9  31 108   0.114E-24
   9  32  78   0.120E-32
   9  32  80   0.474E-27
   9  32  81   0.489E-19
   9  32  82   0.346E-26
   9  32  83   0.158E-27
   9  32  84   0.354E-26
   9  32  85   0.164E-19
   9  32  86   0.570E-18
   9  32  87   0.452E-25
   9  32  88   0.794E-18
   9  32  89   0.123E-17
   9  32  90   0.806E-20
   9  32  91   0.481E-17
   9  32  92   0.675E-18
   9  32  93   0.500E-18
   9  32  94   0.106E-16
   9  32  95   0.501E-16
   9  32  96   0.261E-17
   9  32  97   0.204E-18
   9  32  98   0.445E-17
   9  32  99   0.773E-15
   9  32 100   0.649E-18
   9  32 101   0.799E-19
   9  32 102   0.700E-13
   9  32 103   0.998E-14
   9  32 104   0.261E-15
   9  32 105   0.341E-11
   9  32 106   0.102E-18
   9  32 107   0.544E-11
   9  32 108   0.239E-14
   9  32 110   0.486E-14
   9  33  79   0.891E-31
   9  33  82   0.176E-21
   9  33  83   0.147E-30
   9  33  84   0.584E-25
   9  33  85   0.788E-27
   9  33  86   0.967E-21
   9  33  87   0.243E-20
   9  33  88   0.309E-20
   9  33  89   0.300E-22
   9  33  90   0.342E-19
   9  33  91   0.121E-16
   9  33  92   0.301E-17
   9  33  93   0.202E-19
   9  33  94   0.196E-17
   9  33  95   0.246E-18
   9  33  96   0.145E-17
   9  33  97   0.200E-16
   9  33  98   0.436E-17
   9  33  99   0.147E-17
   9  33 100   0.391E-15
   9  33 101   0.663E-17
   9  33 102   0.338E-18
   9  33 103   0.402E-16
   9  33 104   0.174E-17
   9  33 105   0.892E-17
   9  33 106   0.131E-16
   9  33 107   0.101E-15
   9  33 108   0.184E-18
   9  33 109   0.615E-16
   9  33 110   0.439E-19
   9  33 111   0.233E-24
   9  34  80   0.394E-36
   9  34  81   0.157E-37
   9  34  82   0.780E-37
   9  34  83   0.285E-35
   9  34  84   0.987E-30
   9  34  85   0.297E-29
   9  34  86   0.673E-34
   9  34  87   0.447E-25
   9  34  88   0.267E-28
   9  34  89   0.254E-27
   9  34  90   0.448E-17
   9  34  91   0.839E-21
   9  34  92   0.996E-18
   9  34  93   0.609E-19
   9  34  94   0.198E-18
   9  34  95   0.697E-18
   9  34  96   0.127E-23
   9  34  97   0.216E-17
   9  34  98   0.641E-17
   9  34  99   0.118E-17
   9  34 100   0.931E-18
   9  34 101   0.148E-17
   9  34 102   0.832E-18
   9  34 103   0.657E-18
   9  34 104   0.792E-18
   9  34 105   0.351E-18
   9  34 106   0.131E-18
   9  34 107   0.911E-18
   9  34 108   0.334E-18
   9  34 109   0.179E-18
   9  34 110   0.131E-19
   9  34 111   0.157E-20
   9  35  83   0.549E-37
   9  35  86   0.214E-33
   9  35  87   0.396E-32
   9  35  88   0.237E-32
   9  35  90   0.123E-26
   9  35  91   0.218E-29
   9  35  92   0.133E-26
   9  35  93   0.697E-22
   9  35  94   0.817E-26
   9  35  95   0.352E-25
   9  35  96   0.262E-18
   9  35  97   0.173E-19
   9  35  98   0.563E-18
   9  35  99   0.573E-18
   9  35 100   0.128E-15
   9  35 101   0.185E-17
   9  35 102   0.101E-15
   9  35 103   0.911E-17
   9  35 104   0.583E-17
   9  35 105   0.535E-17
   9  35 106   0.989E-18
   9  35 107   0.270E-15
   9  35 108   0.857E-18
   9  35 109   0.560E-18
   9  35 110   0.936E-16
   9  35 111   0.124E-17
   9  36  89   0.670E-31
   9  36  90   0.639E-22
   9  36  91   0.348E-32
   9  36  92   0.389E-27
   9  36  93   0.161E-25
   9  36  94   0.356E-25
   9  36  95   0.762E-25
   9  36  96   0.228E-22
   9  36  97   0.460E-22
   9  36  98   0.824E-23
   9  36  99   0.464E-18
   9  36 100   0.615E-18
   9  36 101   0.811E-18
   9  36 102   0.191E-17
   9  36 103   0.442E-18
   9  36 104   0.157E-17
   9  36 105   0.938E-18
   9  36 106   0.643E-16
   9  36 107   0.686E-17
   9  36 108   0.612E-18
   9  36 109   0.194E-17
   9  36 110   0.128E-17
   9  36 111   0.287E-17
   9  37  89   0.489E-32
   9  37  92   0.277E-30
   9  37  93   0.243E-28
   9  37  94   0.499E-24
   9  37  95   0.102E-25
   9  37  96   0.308E-26
   9  37  97   0.668E-24
   9  37  98   0.187E-18
   9  37  99   0.148E-18
   9  37 100   0.888E-18
   9  37 101   0.187E-18
   9  37 102   0.350E-19
   9  37 103   0.326E-20
   9  37 104   0.373E-18
   9  37 105   0.207E-17
   9  37 106   0.307E-18
   9  37 107   0.403E-17
   9  37 108   0.155E-17
   9  37 109   0.589E-17
   9  37 110   0.807E-17
   9  37 111   0.914E-18
   9  38  95   0.576E-27
   9  38  96   0.102E-26
   9  38  97   0.171E-23
   9  38  98   0.386E-24
   9  38  99   0.147E-23
   9  38 100   0.349E-24
   9  38 101   0.144E-22
   9  38 102   0.150E-18
   9  38 103   0.335E-20
   9  38 104   0.679E-18
   9  38 105   0.196E-18
   9  38 106   0.672E-18
   9  38 107   0.628E-18
   9  38 108   0.171E-17
   9  38 109   0.203E-18
   9  38 110   0.187E-17
   9  38 111   0.536E-18
   9  39  98   0.772E-26
   9  39  99   0.700E-26
   9  39 100   0.123E-20
   9  39 101   0.220E-19
   9  39 102   0.298E-23
   9  39 103   0.414E-19
   9  39 104   0.116E-21
   9  39 105   0.241E-21
   9  39 106   0.245E-20
   9  39 107   0.101E-19
   9  39 108   0.148E-18
   9  39 109   0.115E-18
   9  39 110   0.253E-17
   9  39 111   0.126E-17
   9  40 101   0.282E-23
   9  40 102   0.202E-24
   9  40 104   0.362E-19
   9  40 105   0.561E-22
   9  40 106   0.954E-22
   9  40 107   0.441E-19
   9  40 108   0.358E-20
   9  40 109   0.916E-18
   9  40 110   0.242E-19
   9  40 111   0.818E-19
   9  41 106   0.117E-22
   9  41 107   0.484E-21
   9  41 108   0.371E-19
   9  41 109   0.145E-19
   9  41 110   0.241E-19
   9  41 111   0.331E-19
   9  42 110   0.519E-20
   9  42 111   0.152E-19
  10   1  15   0.453E-34
  10   1  19   0.746E-35
  10   1  20   0.136E-30
  10   1  22   0.260E-31
  10   1  26   0.197E-31
  10   1  28   0.543E-33
  10   1  29   0.277E-25
  10   1  44   0.143E-20
  10   1  50   0.263E-19
  10   1  52   0.195E-19
  10   1  53   0.921E-23
  10   1  54   0.537E-19
  10   1  55   0.204E-21
  10   1  56   0.299E-20
  10   1  58   0.165E-21
  10   1  60   0.306E-30
  10   1  61   0.464E-28
  10   1  63   0.253E-36
  10   1  65   0.647E-33
  10   2  27   0.743E-31
  10   2  28   0.799E-30
  10   2  31   0.177E-22
  10   2  32   0.855E-31
  10   2  33   0.245E-29
  10   2  43   0.274E-29
  10   2  47   0.115E-22
  10   2  50   0.988E-19
  10   2  51   0.296E-20
  10   2  52   0.195E-23
  10   2  53   0.909E-20
  10   2  54   0.320E-20
  10   2  55   0.729E-19
  10   2  56   0.896E-23
  10   2  58   0.203E-17
  10   2  59   0.924E-19
  10   2  60   0.518E-23
  10   2  61   0.240E-19
  10   2  63   0.158E-22
  10   2  66   0.138E-21
  10   2  69   0.442E-18
  10   2  70   0.149E-28
  10   2  77   0.365E-29
  10   3  18   0.173E-27
  10   3  23   0.378E-37
  10   3  28   0.917E-33
  10   3  32   0.247E-28
  10   3  34   0.136E-23
  10   3  35   0.600E-24
  10   3  36   0.179E-22
  10   3  38   0.454E-27
  10   3  42   0.635E-29
  10   3  43   0.145E-32
  10   3  46   0.676E-22
  10   3  48   0.204E-20
  10   3  49   0.292E-24
  10   3  51   0.106E-35
  10   3  52   0.137E-28
  10   3  53   0.120E-28
  10   3  54   0.153E-16
  10   3  55   0.218E-25
  10   3  57   0.141E-19
  10   3  59   0.437E-13
  10   3  61   0.101E-28
  10   3  62   0.575E-19
  10   3  63   0.561E-22
  10   3  65   0.316E-31
  10   3  71   0.256E-22
  10   4  20   0.178E-31
  10   4  23   0.802E-28
  10   4  25   0.145E-26
  10   4  27   0.414E-26
  10   4  31   0.279E-24
  10   4  33   0.175E-24
  10   4  38   0.856E-33
  10   4  40   0.448E-20
  10   4  44   0.362E-17
  10   4  49   0.310E-19
  10   4  51   0.468E-24
  10   4  52   0.917E-30
  10   4  54   0.410E-23
  10   4  57   0.660E-14
  10   4  59   0.140E-18
  10   4  60   0.138E-20
  10   4  61   0.397E-20
  10   4  62   0.793E-18
  10   4  63   0.891E-24
  10   4  65   0.516E-36
  10   4  68   0.213E-22
  10   4  72   0.102E-21
  10   4  74   0.126E-14
  10   4  79   0.652E-19
  10   4  84   0.645E-15
  10   5  17   0.790E-32
  10   5  21   0.273E-23
  10   5  22   0.350E-20
  10   5  23   0.304E-26
  10   5  24   0.486E-31
  10   5  26   0.152E-26
  10   5  27   0.341E-25
  10   5  29   0.104E-24
  10   5  30   0.123E-27
  10   5  31   0.319E-24
  10   5  34   0.281E-23
  10   5  35   0.187E-24
  10   5  36   0.294E-23
  10   5  39   0.974E-31
  10   5  46   0.108E-23
  10   6  13   0.131E-34
  10   6  20   0.162E-27
  10   6  21   0.207E-29
  10   6  22   0.173E-37
  10   6  23   0.605E-30
  10   6  24   0.175E-24
  10   6  25   0.936E-26
  10   6  27   0.747E-26
  10   6  28   0.794E-30
  10   6  33   0.305E-23
  10   6  36   0.348E-29
  10   6  37   0.676E-22
  10   6  38   0.314E-30
  10   6  39   0.132E-22
  10   6  40   0.327E-21
  10   6  41   0.296E-28
  10   6  44   0.229E-36
  10   6  46   0.410E-31
  10   6  47   0.257E-22
  10   6  48   0.159E-26
  10   6  49   0.103E-20
  10   6  54   0.941E-25
  10   6  55   0.691E-20
  10   6  57   0.116E-34
  10   7  12   0.142E-36
  10   7  15   0.462E-21
  10   7  18   0.202E-28
  10   7  19   0.144E-33
  10   7  25   0.710E-24
  10   7  26   0.392E-29
  10   7  27   0.910E-36
  10   7  30   0.120E-27
  10   7  31   0.382E-29
  10   7  33   0.187E-30
  10   7  34   0.763E-25
  10   7  35   0.372E-25
  10   7  37   0.137E-23
  10   7  40   0.248E-22
  10   7  50   0.141E-22
  10   7  53   0.558E-29
  10   7  54   0.449E-29
  10   8  15   0.160E-37
  10   8  16   0.359E-35
  10   8  18   0.386E-25
  10   8  19   0.577E-25
  10   8  20   0.169E-23
  10   8  21   0.197E-25
  10   8  22   0.372E-33
  10   8  23   0.626E-26
  10   8  24   0.174E-30
  10   8  25   0.608E-24
  10   8  27   0.556E-25
  10   8  28   0.112E-24
  10   8  29   0.253E-24
  10   8  30   0.322E-23
  10   8  31   0.840E-25
  10   8  32   0.791E-25
  10   8  33   0.488E-29
  10   8  34   0.424E-21
  10   8  36   0.618E-27
  10   8  37   0.137E-32
  10   8  38   0.336E-26
  10   8  39   0.516E-21
  10   8  40   0.327E-22
  10   8  41   0.299E-19
  10   8  42   0.272E-28
  10   8  43   0.229E-29
  10   8  44   0.770E-31
  10   8  46   0.128E-22
  10   8  47   0.368E-34
  10   8  48   0.374E-24
  10   8  49   0.104E-24
  10   8  50   0.427E-37
  10   8  51   0.120E-23
  10   8  54   0.661E-22
  10   8  62   0.141E-32
  10   8  66   0.651E-29
  10   8  67   0.693E-37
  10   8  68   0.169E-31
  10   8  69   0.219E-30
  10   8  70   0.621E-28
  10   8  71   0.796E-31
  10   8  74   0.213E-23
  10   8  80   0.711E-17
  10   8  82   0.297E-16
  10   9  10   0.144E-32
  10   9  18   0.204E-28
  10   9  19   0.163E-19
  10   9  21   0.316E-28
  10   9  22   0.683E-25
  10   9  23   0.103E-24
  10   9  24   0.166E-29
  10   9  25   0.279E-23
  10   9  26   0.142E-25
  10   9  27   0.196E-19
  10   9  29   0.129E-19
  10   9  30   0.599E-36
  10   9  31   0.325E-18
  10   9  33   0.289E-24
  10   9  36   0.130E-30
  10   9  38   0.169E-26
  10   9  41   0.970E-24
  10   9  42   0.103E-20
  10   9  44   0.134E-22
  10   9  45   0.817E-29
  10   9  46   0.810E-30
  10   9  49   0.213E-19
  10   9  50   0.488E-27
  10   9  51   0.100E-31
  10   9  52   0.152E-18
  10   9  53   0.927E-27
  10   9  55   0.185E-20
  10   9  56   0.212E-24
  10   9  57   0.187E-16
  10   9  58   0.599E-22
  10   9  59   0.713E-16
  10   9  60   0.146E-15
  10   9  61   0.845E-20
  10   9  62   0.365E-20
  10   9  63   0.509E-24
  10   9  64   0.136E-17
  10   9  65   0.396E-15
  10   9  66   0.797E-18
  10   9  69   0.412E-20
  10  10   9   0.516E-29
  10  10  27   0.187E-24
  10  10  28   0.206E-29
  10  10  31   0.151E-23
  10  10  33   0.264E-21
  10  10  34   0.135E-24
  10  10  36   0.211E-23
  10  10  38   0.376E-24
  10  10  40   0.139E-20
  10  10  41   0.702E-22
  10  10  43   0.733E-25
  10  10  47   0.194E-23
  10  10  49   0.208E-29
  10  10  50   0.882E-25
  10  10  53   0.195E-36
  10  10  55   0.188E-22
  10  10  56   0.603E-20
  10  10  57   0.558E-33
  10  10  58   0.718E-26
  10  10  61   0.152E-19
  10  10  63   0.101E-23
  10  10  65   0.131E-28
  10  10  66   0.340E-21
  10  10  67   0.177E-19
  10  10  69   0.930E-34
  10  10  70   0.177E-20
  10  10  74   0.308E-25
  10  10  75   0.342E-24
  10  10  78   0.287E-16
  10  10  85   0.696E-21
  10  11  27   0.163E-36
  10  11  31   0.224E-20
  10  11  32   0.111E-22
  10  11  38   0.153E-27
  10  11  42   0.472E-20
  10  11  44   0.122E-21
  10  11  45   0.176E-25
  10  11  47   0.568E-22
  10  11  48   0.615E-28
  10  11  49   0.161E-25
  10  11  51   0.561E-19
  10  11  52   0.139E-19
  10  11  54   0.331E-33
  10  11  56   0.127E-29
  10  11  57   0.299E-26
  10  11  58   0.518E-30
  10  11  59   0.822E-24
  10  11  63   0.171E-18
  10  11  66   0.535E-27
  10  11  67   0.775E-30
  10  11  68   0.860E-27
  10  11  70   0.841E-23
  10  11  71   0.162E-21
  10  11  73   0.180E-21
  10  12  14   0.545E-28
  10  12  19   0.121E-25
  10  12  22   0.512E-33
  10  12  23   0.694E-26
  10  12  24   0.215E-24
  10  12  26   0.541E-25
  10  12  27   0.134E-23
  10  12  28   0.468E-24
  10  12  29   0.772E-22
  10  12  31   0.851E-23
  10  12  32   0.163E-22
  10  12  33   0.680E-20
  10  12  34   0.250E-21
  10  12  35   0.145E-20
  10  12  36   0.808E-22
  10  12  37   0.989E-21
  10  12  38   0.333E-21
  10  12  39   0.770E-21
  10  12  40   0.235E-23
  10  12  41   0.192E-20
  10  12  42   0.392E-21
  10  12  43   0.375E-21
  10  12  44   0.224E-18
  10  12  46   0.427E-29
  10  12  47   0.199E-31
  10  12  48   0.396E-27
  10  12  50   0.328E-30
  10  12  51   0.259E-36
  10  12  52   0.225E-32
  10  12  53   0.144E-24
  10  12  54   0.138E-31
  10  12  55   0.372E-26
  10  12  56   0.643E-28
  10  12  57   0.225E-23
  10  12  58   0.615E-25
  10  12  59   0.177E-34
  10  12  60   0.321E-24
  10  12  61   0.101E-27
  10  12  62   0.269E-23
  10  12  63   0.618E-24
  10  12  65   0.568E-34
  10  12  66   0.495E-24
  10  12  67   0.386E-25
  10  12  68   0.151E-19
  10  12  69   0.876E-17
  10  12  70   0.468E-24
  10  12  71   0.139E-14
  10  12  72   0.111E-28
  10  12  74   0.187E-18
  10  12  75   0.298E-25
  10  12  76   0.112E-22
  10  12  77   0.615E-19
  10  12  81   0.593E-19
  10  13  11   0.116E-25
  10  13  16   0.659E-25
  10  13  19   0.539E-24
  10  13  20   0.271E-25
  10  13  24   0.735E-21
  10  13  25   0.115E-28
  10  13  26   0.258E-23
  10  13  27   0.892E-36
  10  13  28   0.121E-30
  10  13  32   0.792E-25
  10  13  33   0.209E-22
  10  13  34   0.292E-26
  10  13  35   0.114E-25
  10  13  36   0.817E-28
  10  13  38   0.458E-27
  10  13  39   0.199E-22
  10  13  40   0.793E-21
  10  13  42   0.276E-20
  10  13  43   0.280E-10
  10  13  44   0.234E-22
  10  13  45   0.430E-22
  10  13  46   0.209E-25
  10  13  47   0.535E-27
  10  13  48   0.130E-19
  10  13  49   0.191E-21
  10  13  50   0.546E-28
  10  13  51   0.987E-23
  10  13  52   0.788E-21
  10  13  54   0.608E-22
  10  13  55   0.173E-19
  10  13  56   0.282E-17
  10  13  57   0.273E-23
  10  13  59   0.198E-27
  10  13  60   0.264E-18
  10  13  63   0.248E-28
  10  13  64   0.261E-21
  10  13  66   0.426E-34
  10  13  67   0.206E-24
  10  13  68   0.134E-21
  10  13  70   0.302E-18
  10  13  71   0.178E-24
  10  13  72   0.238E-21
  10  13  73   0.191E-18
  10  13  74   0.311E-17
  10  13  75   0.139E-20
  10  13  76   0.404E-20
  10  13  81   0.101E-15
  10  13  82   0.758E-16
  10  14  22   0.116E-27
  10  14  24   0.759E-20
  10  14  25   0.399E-29
  10  14  26   0.280E-34
  10  14  28   0.426E-30
  10  14  30   0.417E-18
  10  14  31   0.389E-24
  10  14  32   0.905E-26
  10  14  33   0.253E-20
  10  14  34   0.289E-18
  10  14  35   0.369E-19
  10  14  36   0.153E-36
  10  14  37   0.246E-20
  10  14  39   0.985E-27
  10  14  40   0.160E-19
  10  14  41   0.140E-20
  10  14  42   0.187E-23
  10  14  43   0.108E-29
  10  14  44   0.760E-27
  10  14  45   0.267E-23
  10  14  46   0.239E-23
  10  14  47   0.196E-22
  10  14  48   0.287E-22
  10  14  49   0.472E-22
  10  14  50   0.641E-31
  10  14  51   0.167E-24
  10  14  52   0.103E-23
  10  14  53   0.143E-27
  10  14  54   0.110E-27
  10  14  55   0.631E-28
  10  14  56   0.218E-27
  10  14  57   0.503E-24
  10  14  58   0.207E-21
  10  14  59   0.810E-31
  10  14  60   0.189E-27
  10  14  61   0.985E-27
  10  14  62   0.113E-24
  10  14  63   0.351E-25
  10  14  64   0.170E-30
  10  14  66   0.571E-28
  10  14  67   0.100E-19
  10  14  68   0.174E-24
  10  14  69   0.195E-18
  10  14  70   0.405E-18
  10  14  71   0.347E-19
  10  14  72   0.464E-23
  10  14  74   0.164E-19
  10  14  75   0.222E-31
  10  14  76   0.657E-22
  10  14  77   0.292E-15
  10  14  80   0.351E-21
  10  14  83   0.123E-19
  10  15  20   0.528E-27
  10  15  23   0.117E-21
  10  15  28   0.196E-26
  10  15  29   0.107E-30
  10  15  30   0.186E-19
  10  15  32   0.975E-25
  10  15  33   0.208E-26
  10  15  34   0.416E-20
  10  15  35   0.735E-20
  10  15  36   0.330E-23
  10  15  37   0.509E-22
  10  15  38   0.571E-22
  10  15  39   0.714E-18
  10  15  40   0.114E-23
  10  15  41   0.721E-20
  10  15  42   0.218E-23
  10  15  43   0.296E-36
  10  15  44   0.212E-24
  10  15  45   0.527E-25
  10  15  46   0.526E-25
  10  15  47   0.329E-30
  10  15  48   0.493E-21
  10  15  49   0.686E-22
  10  15  51   0.302E-27
  10  15  52   0.499E-19
  10  15  53   0.620E-24
  10  15  54   0.392E-21
  10  15  55   0.362E-27
  10  15  56   0.698E-37
  10  15  57   0.957E-26
  10  15  58   0.212E-23
  10  15  59   0.456E-22
  10  15  60   0.628E-23
  10  15  61   0.855E-24
  10  15  62   0.179E-20
  10  15  63   0.755E-18
  10  15  64   0.188E-27
  10  15  66   0.238E-25
  10  15  67   0.405E-21
  10  15  68   0.247E-30
  10  15  69   0.131E-16
  10  15  71   0.666E-22
  10  15  72   0.499E-16
  10  15  73   0.432E-22
  10  15  74   0.768E-35
  10  15  75   0.302E-14
  10  15  77   0.756E-17
  10  15  78   0.406E-14
  10  15  79   0.327E-15
  10  15  80   0.240E-29
  10  15  82   0.958E-16
  10  16  26   0.335E-21
  10  16  28   0.211E-25
  10  16  29   0.202E-24
  10  16  30   0.307E-19
  10  16  31   0.549E-21
  10  16  32   0.608E-28
  10  16  33   0.403E-21
  10  16  34   0.887E-27
  10  16  35   0.125E-18
  10  16  36   0.214E-28
  10  16  37   0.203E-28
  10  16  38   0.434E-21
  10  16  39   0.172E-23
  10  16  40   0.128E-20
  10  16  41   0.630E-25
  10  16  42   0.553E-22
  10  16  43   0.182E-27
  10  16  44   0.218E-24
  10  16  45   0.908E-23
  10  16  47   0.220E-24
  10  16  48   0.609E-23
  10  16  49   0.577E-23
  10  16  50   0.259E-25
  10  16  51   0.458E-24
  10  16  52   0.508E-21
  10  16  53   0.206E-28
  10  16  55   0.160E-21
  10  16  56   0.986E-21
  10  16  57   0.920E-23
  10  16  58   0.124E-24
  10  16  59   0.111E-20
  10  16  60   0.908E-27
  10  16  62   0.260E-19
  10  16  63   0.106E-21
  10  16  64   0.386E-20
  10  16  65   0.525E-21
  10  16  66   0.374E-19
  10  16  67   0.913E-19
  10  16  68   0.271E-19
  10  16  69   0.537E-22
  10  16  70   0.281E-20
  10  16  71   0.180E-16
  10  16  72   0.169E-20
  10  16  73   0.485E-16
  10  16  74   0.354E-16
  10  16  75   0.556E-16
  10  16  76   0.914E-16
  10  16  77   0.137E-16
  10  16  78   0.406E-15
  10  16  79   0.492E-15
  10  16  80   0.147E-14
  10  16  81   0.101E-21
  10  16  82   0.735E-15
  10  16  85   0.691E-15
  10  16  86   0.255E-14
  10  16  87   0.651E-13
  10  17  29   0.726E-22
  10  17  31   0.127E-27
  10  17  32   0.880E-21
  10  17  33   0.180E-25
  10  17  36   0.963E-25
  10  17  37   0.119E-20
  10  17  38   0.295E-23
  10  17  39   0.244E-31
  10  17  40   0.360E-21
  10  17  41   0.223E-17
  10  17  42   0.296E-21
  10  17  43   0.531E-22
  10  17  44   0.269E-21
  10  17  45   0.325E-21
  10  17  46   0.203E-19
  10  17  47   0.130E-19
  10  17  48   0.361E-16
  10  17  49   0.199E-23
  10  17  50   0.423E-25
  10  17  51   0.204E-21
  10  17  52   0.225E-30
  10  17  53   0.231E-35
  10  17  54   0.359E-23
  10  17  55   0.750E-23
  10  17  56   0.340E-22
  10  17  57   0.246E-20
  10  17  58   0.350E-28
  10  17  59   0.330E-24
  10  17  61   0.539E-19
  10  17  62   0.370E-28
  10  17  63   0.210E-28
  10  17  64   0.355E-27
  10  17  65   0.221E-17
  10  17  66   0.289E-17
  10  17  68   0.129E-18
  10  17  69   0.317E-25
  10  17  70   0.705E-20
  10  17  71   0.193E-32
  10  17  72   0.198E-15
  10  17  73   0.637E-13
  10  17  74   0.112E-22
  10  17  75   0.321E-15
  10  17  76   0.274E-22
  10  17  77   0.502E-13
  10  17  78   0.895E-18
  10  17  79   0.611E-13
  10  17  81   0.248E-35
  10  17  82   0.562E-17
  10  17  83   0.194E-15
  10  18  18   0.158E-30
  10  18  27   0.868E-24
  10  18  29   0.141E-24
  10  18  34   0.460E-19
  10  18  35   0.342E-20
  10  18  36   0.197E-21
  10  18  37   0.744E-20
  10  18  38   0.428E-23
  10  18  39   0.154E-23
  10  18  41   0.199E-19
  10  18  42   0.113E-20
  10  18  43   0.787E-18
  10  18  44   0.297E-35
  10  18  45   0.109E-25
  10  18  46   0.111E-24
  10  18  47   0.254E-19
  10  18  48   0.532E-11
  10  18  49   0.141E-21
  10  18  50   0.812E-19
  10  18  51   0.192E-23
  10  18  52   0.116E-21
  10  18  53   0.319E-24
  10  18  54   0.341E-20
  10  18  55   0.406E-29
  10  18  56   0.587E-27
  10  18  58   0.110E-23
  10  18  59   0.106E-25
  10  18  60   0.129E-27
  10  18  61   0.115E-21
  10  18  62   0.135E-25
  10  18  63   0.188E-34
  10  18  64   0.202E-23
  10  18  65   0.496E-28
  10  18  66   0.962E-29
  10  18  67   0.202E-31
  10  18  68   0.211E-22
  10  18  69   0.483E-14
  10  18  70   0.155E-26
  10  18  71   0.103E-17
  10  18  72   0.199E-12
  10  18  73   0.170E-28
  10  18  74   0.178E-18
  10  18  75   0.101E-16
  10  18  76   0.136E-16
  10  18  77   0.694E-11
  10  18  78   0.799E-14
  10  18  79   0.276E-14
  10  18  82   0.440E-12
  10  18  84   0.419E-16
  10  18  85   0.240E-14
  10  18  88   0.405E-20
  10  18  89   0.371E-17
  10  19  36   0.862E-27
  10  19  37   0.437E-22
  10  19  38   0.546E-22
  10  19  39   0.439E-28
  10  19  40   0.616E-22
  10  19  42   0.231E-30
  10  19  43   0.742E-20
  10  19  44   0.544E-23
  10  19  45   0.940E-30
  10  19  46   0.236E-22
  10  19  47   0.354E-22
  10  19  48   0.175E-36
