 #aa  mm  Ext Proba
   3  12  87   0.370E-07
   3  12  88   0.223E-08
   3  12  89   0.923E-07
   3  12  90   0.252E-07
   3  12  91   0.406E-07
   3  12  92   0.190E-07
   3  12  93   0.238E-08
   3  12  94   0.579E-08
   3  12  95   0.190E-08
   3  12  96   0.371E-08
   3  12  97   0.215E-08
   3  12  98   0.469E-09
   3  12  99   0.149E-08
   3  12 100   0.263E-10
   3  12 101   0.150E-11
   3  12 102   0.142E-13
   3  12 103   0.564E-31
   3  12 104   0.552E-23
   3  12 105   0.254E-25
   3  12 106   0.224E-10
   3  12 107   0.519E-23
   3  12 108   0.915E-35
   3  12 109   0.714E-11
   3  12 110   0.556E-11
   3  12 111   0.128E-13
   3  13  26   0.353E-35
   3  13  33   0.314E-33
   3  13  39   0.452E-35
   3  13  40   0.129E-35
   3  13  42   0.336E-37
   3  13  43   0.712E-33
   3  13  44   0.259E-34
   3  13  45   0.107E-35
   3  13  46   0.241E-31
   3  13  47   0.340E-33
   3  13  48   0.173E-30
   3  13  49   0.768E-31
   3  13  50   0.152E-30
   3  13  51   0.208E-30
   3  13  52   0.975E-30
   3  13  53   0.131E-31
   3  13  54   0.242E-25
   3  13  55   0.430E-30
   3  13  56   0.108E-27
   3  13  57   0.675E-28
   3  13  58   0.870E-28
   3  13  59   0.330E-26
   3  13  60   0.371E-26
   3  13  61   0.283E-24
   3  13  62   0.231E-23
   3  13  63   0.434E-23
   3  13  64   0.210E-22
   3  13  65   0.652E-21
   3  13  66   0.682E-20
   3  13  67   0.155E-19
   3  13  68   0.127E-19
   3  13  69   0.109E-18
   3  13  70   0.469E-17
   3  13  71   0.317E-17
   3  13  72   0.361E-14
   3  13  73   0.124E-14
   3  13  74   0.187E-14
   3  13  75   0.835E-14
   3  13  76   0.760E-12
   3  13  77   0.523E-12
   3  13  78   0.732E-12
   3  13  79   0.318E-12
   3  13  80   0.556E-08
   3  13  81   0.586E-11
   3  13  82   0.421E-07
   3  13  83   0.229E-08
   3  13  84   0.884E-07
   3  13  85   0.213E-07
   3  13  86   0.294E-07
   3  13  87   0.346E-07
   3  13  88   0.207E-07
   3  13  89   0.169E-07
   3  13  90   0.264E-07
   3  13  91   0.125E-07
   3  13  92   0.821E-08
   3  13  93   0.849E-08
   3  13  94   0.291E-08
   3  13  95   0.767E-08
   3  13  96   0.210E-08
   3  13  98   0.758E-09
   3  13 102   0.509E-16
   3  13 103   0.490E-14
   3  13 105   0.267E-29
   3  13 109   0.103E-30
   3  14  26   0.514E-32
   3  14  27   0.362E-37
   3  14  34   0.384E-35
   3  14  36   0.823E-37
   3  14  38   0.166E-34
   3  14  39   0.194E-34
   3  14  41   0.579E-36
   3  14  42   0.224E-31
   3  14  43   0.205E-35
   3  14  44   0.425E-33
   3  14  45   0.110E-33
   3  14  46   0.852E-34
   3  14  47   0.222E-27
   3  14  48   0.334E-31
   3  14  49   0.609E-31
   3  14  50   0.391E-25
   3  14  51   0.143E-24
   3  14  52   0.548E-26
   3  14  53   0.183E-28
   3  14  54   0.232E-28
   3  14  55   0.160E-29
   3  14  56   0.151E-26
   3  14  57   0.403E-26
   3  14  58   0.218E-24
   3  14  59   0.113E-22
   3  14  60   0.521E-23
   3  14  61   0.220E-24
   3  14  62   0.839E-23
   3  14  63   0.584E-22
   3  14  64   0.506E-22
   3  14  65   0.679E-16
   3  14  66   0.167E-09
   3  14  67   0.108E-18
   3  14  68   0.188E-14
   3  14  69   0.210E-09
   3  14  70   0.179E-08
   3  14  71   0.533E-12
   3  14  72   0.548E-09
   3  14  73   0.356E-07
   3  14  74   0.113E-06
   3  14  75   0.165E-06
   3  14  76   0.778E-08
   3  14  77   0.361E-09
   3  14  78   0.428E-07
   3  14  79   0.359E-07
   3  14  80   0.107E-06
   3  14  81   0.130E-07
   3  14  82   0.627E-07
   3  14  83   0.433E-08
   3  14  84   0.697E-07
   3  14  85   0.508E-07
   3  14  86   0.788E-08
   3  14  87   0.435E-07
   3  14  88   0.267E-07
   3  14  89   0.330E-07
   3  14  90   0.164E-07
   3  14  91   0.317E-07
   3  14  92   0.170E-07
   3  14  93   0.177E-07
   3  14  94   0.396E-08
   3  14  95   0.584E-08
   3  14  96   0.542E-08
   3  14  97   0.546E-09
   3  14  98   0.899E-09
   3  14  99   0.257E-08
   3  14 101   0.354E-10
   3  14 102   0.360E-11
   3  14 104   0.105E-18
   3  14 105   0.489E-10
   3  14 106   0.996E-13
   3  14 108   0.105E-15
   3  15  21   0.669E-33
   3  15  22   0.571E-35
   3  15  23   0.155E-35
   3  15  24   0.720E-37
   3  15  25   0.361E-36
   3  15  26   0.123E-37
   3  15  32   0.793E-36
   3  15  36   0.123E-31
   3  15  38   0.568E-32
   3  15  39   0.322E-35
   3  15  40   0.609E-32
   3  15  41   0.272E-26
   3  15  42   0.131E-27
   3  15  43   0.648E-34
   3  15  44   0.744E-29
   3  15  45   0.521E-28
   3  15  46   0.127E-32
   3  15  47   0.189E-29
   3  15  48   0.738E-28
   3  15  49   0.235E-29
   3  15  50   0.751E-30
   3  15  51   0.335E-26
   3  15  52   0.118E-28
   3  15  53   0.328E-27
   3  15  54   0.292E-26
   3  15  55   0.266E-25
   3  15  56   0.441E-22
   3  15  57   0.200E-25
   3  15  58   0.421E-21
   3  15  59   0.272E-22
   3  15  60   0.644E-24
   3  15  61   0.308E-23
   3  15  62   0.103E-22
   3  15  63   0.851E-22
   3  15  64   0.898E-21
   3  15  65   0.328E-16
   3  15  66   0.571E-20
   3  15  67   0.312E-19
   3  15  68   0.107E-18
   3  15  69   0.108E-17
   3  15  70   0.924E-13
   3  15  71   0.308E-15
   3  15  72   0.169E-16
   3  15  73   0.213E-14
   3  15  74   0.247E-15
   3  15  75   0.409E-13
   3  15  76   0.271E-12
   3  15  77   0.308E-10
   3  15  78   0.359E-08
   3  15  79   0.626E-07
   3  15  80   0.145E-08
   3  15  81   0.324E-10
   3  15  82   0.489E-08
   3  15  83   0.756E-08
   3  15  84   0.276E-08
   3  15  85   0.239E-08
   3  15  86   0.342E-07
   3  15  87   0.296E-07
   3  15  88   0.230E-07
   3  15  89   0.107E-07
   3  15  90   0.495E-08
   3  15  91   0.806E-08
   3  15  92   0.182E-07
   3  15  93   0.481E-08
   3  15  94   0.665E-08
   3  15  95   0.309E-08
   3  15  96   0.476E-08
   3  15  97   0.335E-08
   3  15  98   0.173E-08
   3  15  99   0.843E-13
   3  15 100   0.891E-16
   3  15 101   0.263E-08
   3  15 102   0.264E-09
   3  15 103   0.130E-11
   3  15 104   0.117E-22
   3  15 105   0.679E-11
   3  15 106   0.217E-20
   3  15 107   0.237E-19
   3  15 108   0.503E-13
   3  15 109   0.221E-28
   3  15 110   0.430E-25
   3  16  22   0.174E-34
   3  16  23   0.410E-37
   3  16  25   0.418E-37
   3  16  26   0.169E-37
   3  16  28   0.477E-37
   3  16  31   0.344E-36
   3  16  32   0.385E-31
   3  16  33   0.250E-34
   3  16  35   0.148E-33
   3  16  36   0.155E-36
   3  16  37   0.150E-31
   3  16  38   0.190E-30
   3  16  39   0.239E-26
   3  16  40   0.373E-27
   3  16  41   0.344E-33
   3  16  42   0.117E-31
   3  16  43   0.349E-29
   3  16  44   0.359E-34
   3  16  45   0.939E-33
   3  16  46   0.162E-29
   3  16  47   0.246E-30
   3  16  48   0.194E-30
   3  16  49   0.631E-28
   3  16  50   0.161E-26
   3  16  51   0.854E-26
   3  16  52   0.338E-27
   3  16  53   0.785E-26
   3  16  54   0.426E-26
   3  16  55   0.857E-25
   3  16  56   0.331E-22
   3  16  57   0.384E-23
   3  16  58   0.962E-21
   3  16  59   0.114E-22
   3  16  60   0.871E-23
   3  16  61   0.317E-22
   3  16  62   0.211E-21
   3  16  63   0.474E-21
   3  16  64   0.951E-20
   3  16  65   0.106E-19
   3  16  66   0.675E-19
   3  16  67   0.229E-19
   3  16  68   0.828E-18
   3  16  69   0.484E-17
   3  16  70   0.596E-16
   3  16  71   0.322E-14
   3  16  72   0.186E-13
   3  16  73   0.136E-14
   3  16  74   0.335E-14
   3  16  75   0.140E-11
   3  16  76   0.404E-12
   3  16  77   0.169E-10
   3  16  78   0.315E-11
   3  16  79   0.128E-09
   3  16  80   0.106E-11
   3  16  81   0.238E-09
   3  16  82   0.146E-07
   3  16  83   0.178E-08
   3  16  84   0.215E-07
   3  16  85   0.886E-09
   3  16  86   0.487E-08
   3  16  87   0.118E-07
   3  16  88   0.231E-08
   3  16  89   0.291E-07
   3  16  90   0.622E-08
   3  16  91   0.375E-07
   3  16  92   0.291E-07
   3  16  93   0.904E-08
   3  16  94   0.128E-07
   3  16  95   0.529E-08
   3  16  96   0.716E-08
   3  16  97   0.130E-08
   3  16  98   0.640E-08
   3  16  99   0.321E-08
   3  16 100   0.261E-08
   3  16 101   0.445E-10
   3  16 102   0.284E-09
   3  16 103   0.760E-09
   3  16 104   0.985E-09
   3  16 105   0.324E-09
   3  16 106   0.106E-16
   3  16 107   0.180E-27
   3  16 108   0.218E-17
   3  16 109   0.101E-34
   3  16 110   0.503E-20
   3  16 111   0.525E-30
   3  17  31   0.525E-35
   3  17  35   0.160E-34
   3  17  36   0.535E-31
   3  17  37   0.767E-30
   3  17  38   0.328E-12
   3  17  39   0.117E-29
   3  17  40   0.570E-27
   3  17  41   0.899E-31
   3  17  42   0.453E-25
   3  17  43   0.532E-30
   3  17  44   0.167E-26
   3  17  45   0.146E-24
   3  17  46   0.154E-24
   3  17  47   0.396E-27
   3  17  48   0.887E-27
   3  17  49   0.111E-27
   3  17  50   0.220E-26
   3  17  51   0.230E-24
   3  17  52   0.588E-26
   3  17  53   0.252E-25
   3  17  54   0.214E-24
   3  17  55   0.501E-24
   3  17  56   0.109E-26
   3  17  57   0.919E-23
   3  17  58   0.589E-23
   3  17  59   0.384E-23
   3  17  60   0.165E-21
   3  17  61   0.114E-21
   3  17  62   0.613E-20
   3  17  63   0.146E-20
   3  17  64   0.735E-20
   3  17  65   0.511E-19
   3  17  66   0.399E-18
   3  17  67   0.109E-17
   3  17  68   0.431E-17
   3  17  69   0.140E-16
   3  17  70   0.449E-16
   3  17  71   0.233E-15
   3  17  72   0.222E-15
   3  17  73   0.127E-14
   3  17  74   0.134E-13
   3  17  75   0.329E-13
   3  17  76   0.114E-11
   3  17  77   0.421E-12
   3  17  78   0.218E-08
   3  17  79   0.942E-09
   3  17  80   0.250E-09
   3  17  81   0.108E-07
   3  17  82   0.202E-08
   3  17  83   0.638E-08
   3  17  84   0.197E-08
   3  17  85   0.246E-07
   3  17  86   0.812E-08
   3  17  87   0.512E-08
   3  17  88   0.238E-07
   3  17  89   0.269E-07
   3  17  90   0.393E-07
   3  17  91   0.447E-07
   3  17  92   0.391E-07
   3  17  93   0.180E-07
   3  17  94   0.462E-13
   3  17  95   0.139E-07
   3  17  96   0.777E-08
   3  17  97   0.655E-08
   3  17  98   0.117E-08
   3  17  99   0.208E-08
   3  17 100   0.358E-09
   3  17 101   0.257E-09
   3  17 102   0.631E-09
   3  17 103   0.727E-10
   3  17 104   0.113E-10
   3  17 105   0.349E-16
   3  17 106   0.409E-10
   3  17 107   0.169E-11
   3  17 108   0.450E-35
   3  17 109   0.474E-12
   3  17 110   0.548E-18
   3  17 111   0.149E-14
   3  18  31   0.215E-37
   3  18  33   0.921E-34
   3  18  37   0.415E-37
   3  18  38   0.128E-33
   3  18  39   0.303E-32
   3  18  40   0.146E-31
   3  18  41   0.854E-33
   3  18  42   0.514E-31
   3  18  43   0.814E-29
   3  18  44   0.456E-26
   3  18  45   0.635E-28
   3  18  46   0.134E-27
   3  18  47   0.134E-26
   3  18  48   0.335E-26
   3  18  49   0.987E-26
   3  18  50   0.247E-24
   3  18  51   0.184E-24
   3  18  52   0.920E-24
   3  18  53   0.894E-24
   3  18  54   0.332E-21
   3  18  55   0.205E-23
   3  18  56   0.181E-23
   3  18  57   0.526E-19
   3  18  58   0.507E-18
   3  18  59   0.599E-21
   3  18  60   0.442E-20
   3  18  61   0.132E-20
   3  18  62   0.558E-19
   3  18  63   0.183E-19
   3  18  64   0.563E-18
   3  18  65   0.263E-17
   3  18  66   0.574E-18
   3  18  67   0.187E-17
   3  18  68   0.281E-17
   3  18  69   0.134E-16
   3  18  70   0.726E-16
   3  18  71   0.168E-15
   3  18  72   0.229E-14
   3  18  73   0.295E-14
   3  18  74   0.130E-08
   3  18  75   0.706E-08
   3  18  76   0.613E-10
   3  18  77   0.332E-12
   3  18  78   0.209E-11
   3  18  79   0.176E-07
   3  18  80   0.272E-10
   3  18  81   0.150E-09
   3  18  82   0.330E-08
   3  18  83   0.456E-09
   3  18  84   0.424E-08
   3  18  85   0.160E-07
   3  18  86   0.250E-07
   3  18  87   0.253E-07
   3  18  88   0.192E-07
   3  18  89   0.291E-07
   3  18  90   0.852E-08
   3  18  91   0.318E-07
   3  18  92   0.167E-07
   3  18  93   0.187E-07
   3  18  94   0.202E-07
   3  18  95   0.245E-07
   3  18  96   0.820E-08
   3  18  97   0.299E-08
   3  18  98   0.535E-08
   3  18  99   0.190E-08
   3  18 100   0.131E-08
   3  18 101   0.794E-09
   3  18 102   0.705E-10
   3  18 103   0.991E-13
   3  18 104   0.317E-10
   3  18 105   0.131E-12
   3  18 106   0.784E-11
   3  18 107   0.438E-17
   3  18 108   0.103E-19
   3  18 109   0.473E-16
   3  18 110   0.681E-25
   3  18 111   0.202E-19
   3  19  24   0.492E-34
   3  19  26   0.501E-33
   3  19  27   0.129E-28
   3  19  28   0.309E-25
   3  19  30   0.371E-31
   3  19  32   0.245E-29
   3  19  34   0.440E-28
   3  19  35   0.101E-20
   3  19  36   0.181E-25
   3  19  37   0.203E-32
   3  19  38   0.849E-36
   3  19  39   0.175E-26
   3  19  40   0.137E-21
   3  19  41   0.156E-32
   3  19  42   0.156E-22
   3  19  43   0.646E-26
   3  19  44   0.273E-15
   3  19  45   0.207E-17
   3  19  46   0.494E-25
   3  19  47   0.935E-16
   3  19  48   0.243E-16
   3  19  49   0.217E-24
   3  19  50   0.102E-22
   3  19  51   0.898E-19
   3  19  52   0.423E-11
   3  19  53   0.802E-14
   3  19  54   0.756E-21
   3  19  55   0.370E-20
   3  19  56   0.651E-18
   3  19  57   0.110E-21
   3  19  58   0.201E-22
   3  19  59   0.894E-19
   3  19  60   0.141E-11
   3  19  61   0.346E-09
   3  19  62   0.979E-21
   3  19  63   0.178E-18
   3  19  64   0.357E-18
   3  19  65   0.740E-18
   3  19  66   0.164E-19
   3  19  67   0.499E-17
   3  19  68   0.284E-16
   3  19  69   0.557E-16
   3  19  70   0.518E-15
   3  19  71   0.256E-15
   3  19  72   0.939E-14
   3  19  73   0.266E-13
   3  19  74   0.211E-13
   3  19  75   0.486E-09
   3  19  76   0.159E-12
   3  19  77   0.216E-10
   3  19  78   0.564E-10
   3  19  79   0.983E-10
   3  19  80   0.473E-07
   3  19  81   0.166E-08
   3  19  82   0.113E-07
   3  19  83   0.708E-07
   3  19  84   0.269E-08
   3  19  85   0.135E-07
   3  19  86   0.331E-07
   3  19  87   0.781E-07
   3  19  88   0.284E-07
   3  19  89   0.473E-07
   3  19  90   0.228E-07
   3  19  91   0.427E-07
   3  19  92   0.468E-07
   3  19  93   0.127E-07
   3  19  94   0.187E-07
   3  19  95   0.282E-07
   3  19  96   0.289E-08
   3  19  97   0.719E-08
   3  19  98   0.320E-08
   3  19  99   0.158E-08
   3  19 100   0.122E-08
   3  19 101   0.917E-09
   3  19 102   0.252E-08
   3  19 103   0.688E-09
   3  19 104   0.248E-09
   3  19 105   0.607E-10
   3  19 106   0.111E-11
   3  19 107   0.432E-13
   3  19 108   0.906E-17
   3  19 110   0.122E-18
   3  20  21   0.236E-30
   3  20  25   0.122E-32
   3  20  29   0.103E-29
   3  20  31   0.244E-29
   3  20  33   0.117E-28
   3  20  34   0.178E-26
   3  20  35   0.163E-26
   3  20  36   0.396E-28
   3  20  37   0.159E-37
   3  20  38   0.923E-26
   3  20  39   0.144E-24
   3  20  40   0.637E-24
   3  20  41   0.875E-21
   3  20  42   0.858E-22
   3  20  43   0.199E-22
   3  20  44   0.611E-23
   3  20  45   0.627E-24
   3  20  46   0.329E-27
   3  20  47   0.202E-22
   3  20  48   0.276E-24
   3  20  49   0.194E-21
   3  20  50   0.280E-19
   3  20  51   0.488E-21
   3  20  52   0.852E-21
   3  20  53   0.127E-18
   3  20  54   0.112E-22
   3  20  55   0.943E-19
   3  20  56   0.131E-20
   3  20  57   0.899E-20
   3  20  58   0.461E-20
   3  20  59   0.958E-20
   3  20  60   0.271E-19
   3  20  61   0.513E-18
   3  20  62   0.228E-17
   3  20  63   0.208E-17
   3  20  64   0.180E-16
   3  20  65   0.304E-16
   3  20  66   0.179E-16
   3  20  67   0.296E-15
   3  20  68   0.720E-16
   3  20  69   0.782E-15
   3  20  70   0.201E-14
   3  20  71   0.180E-13
   3  20  72   0.124E-13
   3  20  73   0.713E-13
   3  20  74   0.755E-13
   3  20  75   0.329E-12
   3  20  76   0.123E-11
   3  20  77   0.964E-12
   3  20  78   0.145E-10
   3  20  79   0.352E-10
   3  20  80   0.136E-09
   3  20  81   0.174E-07
   3  20  82   0.176E-09
   3  20  83   0.475E-07
   3  20  84   0.414E-08
   3  20  85   0.112E-07
   3  20  86   0.900E-08
   3  20  87   0.333E-07
   3  20  88   0.467E-07
   3  20  89   0.284E-07
   3  20  90   0.454E-07
   3  20  91   0.361E-07
   3  20  92   0.376E-07
   3  20  93   0.361E-07
   3  20  94   0.203E-07
   3  20  95   0.246E-07
   3  20  96   0.472E-08
   3  20  97   0.480E-08
   3  20  98   0.357E-08
   3  20  99   0.503E-08
   3  20 100   0.549E-08
   3  20 101   0.106E-08
   3  20 102   0.102E-08
   3  20 103   0.115E-09
   3  20 104   0.564E-10
   3  20 105   0.132E-09
   3  20 106   0.134E-13
   3  20 107   0.646E-11
   3  20 108   0.608E-12
   3  20 110   0.137E-12
   3  21  37   0.188E-29
   3  21  40   0.882E-26
   3  21  41   0.564E-27
   3  21  42   0.177E-27
   3  21  44   0.729E-24
   3  21  45   0.167E-22
   3  21  46   0.446E-22
   3  21  47   0.176E-21
   3  21  48   0.146E-20
   3  21  49   0.367E-21
   3  21  50   0.658E-23
   3  21  51   0.146E-21
   3  21  52   0.482E-21
   3  21  53   0.203E-17
   3  21  54   0.153E-19
   3  21  55   0.634E-21
   3  21  56   0.124E-16
   3  21  57   0.177E-18
   3  21  58   0.124E-17
   3  21  59   0.256E-16
   3  21  60   0.541E-18
   3  21  61   0.316E-19
   3  21  62   0.255E-16
   3  21  63   0.329E-17
   3  21  64   0.234E-16
   3  21  65   0.219E-16
   3  21  66   0.779E-15
   3  21  67   0.574E-16
   3  21  68   0.634E-15
   3  21  69   0.211E-14
   3  21  70   0.118E-12
   3  21  71   0.292E-13
   3  21  72   0.169E-13
   3  21  73   0.610E-13
   3  21  74   0.196E-12
   3  21  75   0.256E-10
   3  21  76   0.825E-12
   3  21  77   0.498E-11
   3  21  78   0.348E-11
   3  21  79   0.254E-10
   3  21  80   0.225E-10
   3  21  81   0.195E-09
   3  21  82   0.560E-08
   3  21  83   0.369E-08
   3  21  84   0.379E-08
   3  21  85   0.885E-08
   3  21  86   0.138E-07
   3  21  87   0.136E-07
   3  21  88   0.320E-07
   3  21  89   0.128E-07
   3  21  90   0.231E-07
   3  21  91   0.433E-07
   3  21  92   0.552E-07
   3  21  93   0.263E-07
   3  21  94   0.281E-07
   3  21  95   0.257E-07
   3  21  96   0.197E-07
   3  21  97   0.125E-07
   3  21  98   0.833E-08
   3  21  99   0.667E-08
   3  21 100   0.180E-08
   3  21 101   0.426E-09
   3  21 102   0.362E-09
   3  21 103   0.866E-10
   3  21 104   0.138E-09
   3  21 105   0.515E-10
   3  21 106   0.138E-09
   3  21 107   0.346E-11
   3  21 108   0.147E-12
   3  21 109   0.408E-13
   3  21 110   0.338E-13
   3  21 111   0.598E-17
   3  22  41   0.527E-24
   3  22  42   0.631E-22
   3  22  43   0.141E-18
   3  22  44   0.154E-18
   3  22  45   0.149E-25
   3  22  46   0.421E-18
   3  22  48   0.583E-18
   3  22  49   0.482E-18
   3  22  50   0.270E-19
   3  22  51   0.852E-15
   3  22  52   0.887E-17
   3  22  53   0.387E-18
   3  22  54   0.155E-17
   3  22  55   0.466E-17
   3  22  56   0.702E-19
   3  22  57   0.385E-18
   3  22  58   0.221E-17
   3  22  59   0.950E-18
   3  22  60   0.273E-15
   3  22  61   0.265E-17
   3  22  62   0.774E-17
   3  22  63   0.985E-17
   3  22  64   0.391E-15
   3  22  65   0.189E-15
   3  22  66   0.195E-14
   3  22  67   0.279E-14
   3  22  68   0.193E-13
   3  22  69   0.979E-14
   3  22  70   0.155E-12
   3  22  71   0.206E-12
   3  22  72   0.468E-12
   3  22  73   0.524E-12
   3  22  74   0.331E-11
   3  22  75   0.135E-11
   3  22  76   0.529E-11
   3  22  77   0.585E-11
   3  22  78   0.526E-11
   3  22  79   0.893E-11
   3  22  80   0.620E-10
   3  22  81   0.224E-08
   3  22  82   0.320E-09
   3  22  83   0.325E-08
   3  22  84   0.224E-08
   3  22  85   0.718E-08
   3  22  86   0.222E-07
   3  22  87   0.164E-07
   3  22  88   0.494E-07
   3  22  89   0.475E-07
   3  22  90   0.494E-07
   3  22  91   0.343E-07
   3  22  92   0.283E-07
   3  22  93   0.606E-07
   3  22  94   0.184E-07
   3  22  95   0.387E-07
   3  22  96   0.225E-07
   3  22  97   0.918E-08
   3  22  98   0.576E-08
   3  22  99   0.819E-08
   3  22 100   0.412E-08
   3  22 101   0.123E-08
   3  22 102   0.119E-08
   3  22 103   0.107E-08
   3  22 104   0.109E-09
   3  22 105   0.829E-11
   3  22 106   0.485E-10
   3  22 107   0.426E-13
   3  22 108   0.938E-12
   3  22 109   0.495E-13
   3  22 110   0.606E-13
   3  22 111   0.664E-18
   3  23  39   0.162E-25
   3  23  40   0.794E-24
   3  23  45   0.338E-20
   3  23  46   0.241E-23
   3  23  48   0.648E-21
   3  23  49   0.154E-21
   3  23  50   0.171E-20
   3  23  51   0.998E-24
   3  23  52   0.142E-19
   3  23  53   0.228E-20
   3  23  54   0.981E-16
   3  23  55   0.128E-15
   3  23  56   0.228E-15
   3  23  57   0.191E-15
   3  23  58   0.888E-16
   3  23  59   0.529E-16
   3  23  60   0.245E-15
   3  23  61   0.543E-13
   3  23  62   0.326E-14
   3  23  63   0.108E-15
   3  23  64   0.164E-14
   3  23  65   0.146E-15
   3  23  66   0.258E-15
   3  23  67   0.171E-14
   3  23  68   0.257E-13
   3  23  69   0.372E-13
   3  23  70   0.891E-13
   3  23  71   0.293E-12
   3  23  72   0.238E-12
   3  23  73   0.136E-11
   3  23  74   0.195E-11
   3  23  75   0.851E-12
   3  23  76   0.420E-11
   3  23  77   0.160E-10
   3  23  78   0.203E-10
   3  23  79   0.675E-10
   3  23  80   0.262E-09
   3  23  81   0.379E-09
   3  23  82   0.661E-09
   3  23  83   0.926E-09
   3  23  84   0.252E-08
   3  23  85   0.984E-08
   3  23  86   0.157E-07
   3  23  87   0.177E-07
   3  23  88   0.238E-07
   3  23  89   0.294E-07
   3  23  90   0.541E-07
   3  23  91   0.381E-07
   3  23  92   0.527E-07
   3  23  93   0.682E-07
   3  23  94   0.424E-07
   3  23  95   0.429E-07
   3  23  96   0.398E-07
   3  23  97   0.150E-07
   3  23  98   0.140E-07
   3  23  99   0.107E-07
   3  23 100   0.806E-08
   3  23 101   0.303E-08
   3  23 102   0.279E-08
   3  23 103   0.106E-08
   3  23 104   0.115E-08
   3  23 105   0.509E-09
   3  23 106   0.451E-10
   3  23 107   0.824E-10
   3  23 108   0.331E-11
   3  23 109   0.109E-12
   3  23 110   0.518E-15
   3  23 111   0.534E-16
   3  24  48   0.210E-21
   3  24  51   0.598E-19
   3  24  52   0.285E-19
   3  24  53   0.824E-17
   3  24  54   0.962E-16
   3  24  56   0.303E-19
   3  24  57   0.117E-16
   3  24  58   0.877E-15
   3  24  59   0.552E-15
   3  24  60   0.830E-15
   3  24  61   0.771E-14
   3  24  62   0.893E-14
   3  24  63   0.345E-14
   3  24  64   0.295E-13
   3  24  65   0.998E-13
   3  24  66   0.633E-14
   3  24  67   0.528E-13
   3  24  68   0.980E-12
   3  24  69   0.652E-13
   3  24  70   0.343E-10
   3  24  71   0.188E-11
   3  24  72   0.965E-12
   3  24  73   0.572E-11
   3  24  74   0.177E-11
   3  24  75   0.201E-10
   3  24  76   0.466E-11
   3  24  77   0.115E-10
   3  24  78   0.931E-10
   3  24  79   0.242E-09
   3  24  80   0.197E-09
   3  24  81   0.525E-09
   3  24  82   0.416E-09
   3  24  83   0.163E-08
   3  24  84   0.299E-08
   3  24  85   0.710E-08
   3  24  86   0.893E-08
   3  24  87   0.121E-07
   3  24  88   0.134E-07
   3  24  89   0.170E-07
   3  24  90   0.342E-07
   3  24  91   0.339E-07
   3  24  92   0.651E-07
   3  24  93   0.485E-07
   3  24  94   0.403E-07
   3  24  95   0.261E-07
   3  24  96   0.360E-07
   3  24  97   0.359E-07
   3  24  98   0.311E-07
   3  24  99   0.170E-07
   3  24 100   0.930E-08
   3  24 101   0.599E-08
   3  24 102   0.256E-08
   3  24 103   0.251E-08
   3  24 104   0.398E-09
   3  24 105   0.901E-10
   3  24 106   0.111E-09
   3  24 107   0.504E-10
   3  24 108   0.112E-09
   3  24 109   0.746E-11
   3  24 110   0.217E-12
   3  24 111   0.935E-14
   3  25  53   0.486E-19
   3  25  58   0.163E-15
   3  25  59   0.225E-16
   3  25  60   0.241E-15
   3  25  61   0.179E-14
   3  25  62   0.477E-13
   3  25  63   0.274E-12
   3  25  64   0.856E-14
   3  25  65   0.329E-13
   3  25  66   0.441E-13
   3  25  67   0.163E-11
   3  25  68   0.354E-11
   3  25  69   0.484E-12
   3  25  70   0.518E-11
   3  25  71   0.825E-11
   3  25  72   0.588E-11
   3  25  73   0.276E-11
   3  25  74   0.277E-11
   3  25  75   0.301E-10
   3  25  76   0.520E-10
   3  25  77   0.152E-09
   3  25  78   0.233E-09
   3  25  79   0.418E-09
   3  25  80   0.261E-09
   3  25  81   0.878E-09
   3  25  82   0.237E-08
   3  25  83   0.488E-08
   3  25  84   0.454E-08
   3  25  85   0.769E-08
   3  25  86   0.110E-07
   3  25  87   0.126E-07
   3  25  88   0.283E-07
   3  25  89   0.238E-07
   3  25  90   0.481E-07
   3  25  91   0.470E-07
   3  25  92   0.680E-07
   3  25  93   0.363E-07
   3  25  94   0.540E-07
   3  25  95   0.566E-07
   3  25  96   0.271E-07
   3  25  97   0.453E-07
   3  25  98   0.265E-07
   3  25  99   0.137E-07
   3  25 100   0.101E-07
   3  25 101   0.923E-08
   3  25 102   0.216E-08
   3  25 103   0.180E-08
   3  25 104   0.118E-08
   3  25 105   0.873E-09
   3  25 106   0.167E-09
   3  25 107   0.169E-10
   3  25 108   0.131E-10
   3  25 109   0.173E-10
   3  25 110   0.716E-12
   3  25 111   0.151E-11
   3  26  58   0.733E-15
   3  26  59   0.340E-15
   3  26  61   0.107E-12
   3  26  62   0.296E-14
   3  26  63   0.431E-12
   3  26  64   0.162E-12
   3  26  65   0.395E-11
   3  26  66   0.936E-13
   3  26  67   0.343E-12
   3  26  68   0.332E-11
   3  26  69   0.125E-10
   3  26  70   0.948E-11
   3  26  71   0.688E-10
   3  26  72   0.646E-10
   3  26  73   0.378E-10
   3  26  74   0.908E-10
   3  26  75   0.168E-09
   3  26  76   0.991E-10
   3  26  77   0.902E-10
   3  26  78   0.587E-09
   3  26  79   0.545E-09
   3  26  80   0.845E-09
   3  26  81   0.287E-08
   3  26  82   0.403E-08
   3  26  83   0.718E-08
   3  26  84   0.117E-07
   3  26  85   0.200E-07
   3  26  86   0.772E-08
