,ID,Age,Mass,Ext,Z,FUV,NUV,U,B,V,R,I,J,H,K,F275W,F336W,F475W,F814W,F110W,F160W,u_CFHT,g_CFHT,r_CFHT,i_CFHT,z_CFHT,u_SDSS,g_SDSS,r_SDSS,i_SDSS,z_SDSS,J_2MASS,H_2MASS,Ks_2MASS,a_BATC,b_BATC,c_BATC,d_BATC,e_BATC,f_BATC,g_BATC,h_BATC,i_BATC,j_BATC,k_BATC,m_BATC,n_BATC,o_BATC,p_BATC,t_BATC,IRAC36,IRAC45,IRAC58,IRAC80,mip24,mip70,mip160,Mass_present
420,421.0,8.0,4.029819158522058,0.0,0.019,-8.063503748152298,-7.79336341967107,-7.32431492770644,-7.009847218285322,-7.167896748164971,-7.392804719128547,-7.686302047571505,-8.296653387881182,-8.912094518746546,-9.024021250686618,-7.69707943526904,-7.555233056832557,-7.074584078178723,-7.701922333493739,-8.175377432556868,-8.801750544856947,-6.8261278190244425,-7.183773504020403,-7.21642527854922,-7.260643359663116,-7.309769531190524,-6.476163627262941,-7.145040804958,-7.184639471385584,-7.226266314401485,-7.285972916125882,-8.349019032935345,-8.941870431519728,-9.08171456755682,-6.376654773861041,-6.9990911966852885,-7.15674320390132,-7.204547996501795,-7.176456323086931,-7.180109607159104,-7.216561761168037,-7.220058364523058,-7.221577088979681,-7.240973764946635,-7.284156977316371,-7.267621715950706,-7.258812537557525,-7.337828795216721,-7.3633342855070545,-7.195128523467325,-9.147400870131912,-9.016443329468483,-9.072111830830185,-9.14131314076958,-9.144996951740547,-9.176762923220775,-9.174412195403669,3.8704427617822192
421,422.0,8.0,4.00419347551585,0.0,0.019,-7.887404836018131,-7.614263553721959,-7.118180111513209,-6.757027636716787,-6.7948447393052005,-6.896285391268605,-7.028622109266182,-7.348599844582581,-7.761976756057656,-7.829277675457815,-7.515745203067006,-7.359656325051657,-6.784439813980244,-7.04849500393975,-7.282601669959381,-7.696541233002011,-6.611793985836859,-6.882815720129339,-6.750688067459979,-6.640496820065705,-6.5873939746867,-6.27115204366691,-6.859450926297916,-6.726509646054145,-6.623818181420123,-6.557030888046468,-7.400547023413403,-7.789858205107448,-7.877791494188989,-6.18072683524718,-6.7870000563504025,-6.925269606010332,-6.932636904350428,-6.865789880582405,-6.8380294287949415,-6.800539716610398,-6.771961303031771,-6.701153947091333,-6.6867678286253724,-6.657613911076886,-6.611791523910714,-6.569474272722223,-6.591144548239863,-6.586783306216462,-6.671483451343415,-7.919188990665525,-7.834512907605266,-7.863434051553736,-7.915077023062651,-7.939774009951799,-7.976279596420971,-7.945233267456864,3.862182769040854
422,423.0,8.0,3.977805390731133,0.0,0.019,-7.9833225890952235,-7.705447041565206,-7.269837191576584,-7.0288875718102535,-7.3169290347077185,-7.600821819640973,-7.908020351059822,-8.474272389523472,-9.009554629144104,-9.09509327664605,-7.610123771089315,-7.4977097176670116,-7.144400768217558,-7.922165544772524,-8.36034293167543,-8.923554725515913,-6.782124279277372,-7.2662054800228155,-7.41927956573676,-7.484506636485437,-7.524111823586028,-6.424906419980178,-7.210664800923276,-7.383949684796789,-7.449869954378916,-7.499082192785035,-8.526647181932574,-9.038542167685733,-9.146519301450365,-6.320052667278084,-6.940994364117541,-7.145192412403194,-7.255194215109012,-7.277431280481092,-7.306346893228225,-7.396257904653661,-7.417214652769769,-7.444911766868751,-7.4609199219424704,-7.497477338615757,-7.491459559061042,-7.483583649735759,-7.541780871111189,-7.564792834653971,-7.4158445069676615,-9.20033571621246,-9.100265691337052,-9.136415262905595,-9.2017664940423,-9.223902147789309,-9.241617397212249,-9.233032457496336,3.8724946077758626
423,424.0,8.0,4.002451951642701,0.0,0.019,-8.16491329369859,-7.879735102658568,-7.399429300705311,-7.06188484068834,-7.159255296185391,-7.2915029876418505,-7.439496839009669,-7.728790321143139,-8.062613932037335,-8.111361089480164,-7.780782584676916,-7.638453175338515,-7.111972396078361,-7.4587846009083325,-7.670751173783242,-8.022288183741617,-6.893700832602059,-7.216026050443008,-7.14177279254365,-7.051106179010209,-6.996339252811914,-6.555307517002669,-7.185478430738648,-7.115845735891082,-7.033712756834909,-6.96531937759146,-7.780507386645842,-8.089073239500365,-8.153171459004273,-6.459994510231817,-7.06111339327135,-7.218585081748294,-7.251226527820642,-7.20919834637602,-7.192991339012625,-7.179612970304192,-7.159323642298006,-7.104212743370097,-7.0937849311959305,-7.06531060801863,-7.027675351529725,-6.977572587292226,-7.000026546908748,-6.99163753758468,-7.076599917090995,-8.18367725509096,-8.124316834769791,-8.14470637961991,-8.18636179586944,-8.200397202743982,-8.224069562964115,-8.19678189898131,3.8683964201691383
424,425.0,8.0,3.9885086299320887,0.0,0.019,-8.001781643907034,-7.725266742564352,-7.256907166439104,-6.948375395584671,-7.110524713961612,-7.309376539082244,-7.54231897786899,-8.010282180682069,-8.498139005750838,-8.578759256539987,-7.6282045543678745,-7.492329512305311,-7.018401612843611,-7.5589245700523495,-7.914871238793555,-8.420469898349598,-6.757523718435302,-7.128279487975845,-7.143798313051766,-7.133516340352774,-7.1349710740798225,-6.411534438152964,-7.089296011946383,-7.113593724934017,-7.106484918165585,-7.107756320463397,-8.062465750773015,-8.526653076026285,-8.629104643228814,-6.31398558786665,-6.924469484868614,-7.092552137673192,-7.148183017845927,-7.1258801213708445,-7.126753142220635,-7.15455341059174,-7.152243641550139,-7.135756877394806,-7.1400047918035145,-7.149321933136436,-7.126767167485078,-7.101765483512887,-7.148375118905392,-7.1596993575723635,-7.1076428421674205,-8.679333457446546,-8.582903101424119,-8.618670685562273,-8.67908122614963,-8.695857213429374,-8.719097453759243,-8.705174776643544,3.8678472665665105
425,426.0,8.0,4.000410258768606,0.0,0.019,-8.091619612269213,-7.813529032569807,-7.369135151442547,-7.101540190779833,-7.346551678155338,-7.6117004770061625,-7.9184460392395835,-8.50427533021302,-9.07253088231277,-9.17071252455589,-7.717959983320451,-7.598043346977663,-7.200382584710701,-7.93316674186638,-8.387458428101723,-8.976440605305399,-6.8765776054954895,-7.318006929496974,-7.431034137198742,-7.493505992496507,-7.5385564967282015,-6.524070041000998,-7.268069660790124,-7.39690383094316,-7.458498217163475,-7.513971354646539,-8.556623932252489,-9.101789250344595,-9.224534204466794,-6.420115625551039,-7.038799399372982,-7.229121011829119,-7.317838200171884,-7.32316082932374,-7.344057461999337,-7.415539764736614,-7.430531174724018,-7.4503472557721135,-7.470096374231099,-7.5111218076052015,-7.502341971877607,-7.492003108841889,-7.5621110148053186,-7.585670024573715,-7.423015206429176,-9.283780400420108,-9.170207564741615,-9.216348807327371,-9.282215940845184,-9.29159785547183,-9.31675988772748,-9.312452524379523,3.8734965412584166
426,427.0,8.0,3.9933660811373035,0.0,0.019,-8.056466259175723,-7.779875581289435,-7.304548175272214,-7.0058737460548794,-7.210169391420109,-7.445822419132686,-7.711106989170392,-8.23107234957269,-8.74730617735578,-8.826699793636726,-7.681656325748393,-7.541590373385522,-7.088962499070162,-7.72651305089684,-8.12494094081032,-8.664477106529393,-6.805037550856804,-7.202718547101049,-7.273665547167008,-7.295381777409487,-7.315196675929652,-6.459489671404692,-7.158206783476391,-7.2410796112494396,-7.264861638050153,-7.289076447004121,-8.283366983674963,-8.776112611682613,-8.877505483189147,-6.363152717357709,-6.970512501681442,-7.140406074819854,-7.211677135942648,-7.204626056143444,-7.21460655871666,-7.269180021722619,-7.277479634917174,-7.281109887094283,-7.287610242511558,-7.308658250297542,-7.2926867035511815,-7.280836852870549,-7.3280537598767665,-7.345895680249975,-7.2518979420325715,-8.928303556725579,-8.83251999237951,-8.864885398383775,-8.930547369937567,-8.954007692178859,-8.972138172225716,-8.959100808554469,3.869339757939935
427,428.0,8.0,4.010120501325835,0.0,0.019,-8.112730159868605,-7.832586906778955,-7.345917699867096,-7.008543571062487,-7.120844121187573,-7.2909138817918775,-7.508957309111965,-7.978656108472415,-8.495908353718567,-8.588051529924073,-7.733492568323571,-7.585429810583696,-7.060310465839423,-7.5263140218248274,-7.882863607731114,-8.408017812942255,-6.840795411857407,-7.16552226520279,-7.129161871665501,-7.101541392073578,-7.100437170933537,-6.50079773405711,-7.132816258713505,-7.10078995990182,-7.075725948870834,-7.07336666540908,-8.030747740283498,-8.524663492622594,-8.64101273661236,-6.4067593328804895,-7.010328356728829,-7.163511829728123,-7.197344540192577,-7.156524110559045,-7.146631196954058,-7.151442031551728,-7.140690680908994,-7.110010063977509,-7.113505982944784,-7.120699824674087,-7.093311151142987,-7.065203553667386,-7.117160299237941,-7.127357915009239,-7.0829642907554735,-8.695876249319396,-8.587063427498109,-8.631038978334402,-8.69075407121209,-8.702857503429941,-8.732506465244171,-8.721450297004916,3.869415992322825
428,429.0,8.0,3.9948095819272065,0.0,0.019,-7.9004631704742145,-7.626675016556281,-7.162207041523598,-6.837668875376193,-6.934729568296644,-7.060834515475715,-7.197736966342148,-7.4544384937725106,-7.744569134968289,-7.781705578662428,-7.530770858033046,-7.396976944394034,-6.888660764441146,-7.217425334462052,-7.404013114608566,-7.71666064592557,-6.662044800399302,-6.992750785666408,-6.912930052912872,-6.812587224288235,-6.748842937780695,-6.316537411963239,-6.9621806759514895,-6.887404784768,-6.796505777819991,-6.717129090354367,-7.506123602135646,-7.770407560427523,-7.820457852628744,-6.218734016885837,-6.8308709875096145,-6.994254739105751,-7.02892191864911,-6.985706769057658,-6.969957637814247,-6.953406977100494,-6.931608837124751,-6.872125907404878,-6.860324026432818,-6.826399074650594,-6.78624134688166,-6.732752371690351,-6.750560342613853,-6.739605436633541,-6.843384849038875,-7.844136381865798,-7.798346898186889,-7.813178959285189,-7.851124546696703,-7.858618442816229,-7.888914640368716,-7.8519619142821115,3.859634318084739
429,430.0,8.0,4.02067513928179,0.0,0.019,-7.931951984835472,-7.660434962953399,-7.225831217197057,-6.945371223164273,-7.1306338290661255,-7.3271929535621805,-7.540071878694721,-7.9362548663889845,-8.340668379238805,-8.400221562880072,-7.5675431885,-7.453099738559076,-7.0267507441473285,-7.557153878253498,-7.8556342049068375,-8.286139364005955,-6.733639530579301,-7.139004866392602,-7.164708204244806,-7.138224402015348,-7.119740657632194,-6.38008826039833,-7.097092744728624,-7.134769965750513,-7.113930389117453,-7.090928993306306,-7.9882365148011525,-8.367967056128384,-8.444240773881967,-6.275375095036047,-6.89804963879644,-7.084428318620595,-7.154183400884749,-7.141566040796964,-7.145882358619521,-7.176860646166816,-7.17420239916124,-7.154088118368539,-7.154602220251175,-7.150310540375209,-7.127631008904654,-7.092942305235358,-7.1284502119433295,-7.132296870689769,-7.125194945766853,-8.482314043013455,-8.413106610007866,-8.43695548448767,-8.488000033263924,-8.504363716892108,-8.524635721791373,-8.503858450689416,3.8621802250451043
430,431.0,8.0,4.007404720577782,0.0,0.019,-8.13435379772994,-7.845445925317863,-7.329230780070849,-6.9656877892088875,-7.043800132821071,-7.181715525197729,-7.351054617551767,-7.727679577570596,-8.1666051513292,-8.235184610708009,-7.741983807114405,-7.577725922293702,-7.005671098867628,-7.36953510882368,-7.649406075567783,-8.09802336834447,-6.816728505715087,-7.107682834969068,-7.028980934038441,-6.955218329243472,-6.9219831921609165,-6.485481172279901,-7.079475027244161,-7.002486230329924,-6.93476504534096,-6.892808990012798,-7.779743905222166,-8.19453344485675,-8.283972381366933,-6.398660331650979,-6.985937761733271,-7.125777898723929,-7.146731939477594,-7.096378276466853,-7.076896814963706,-7.063677490647391,-7.045304907899043,-6.995960420744472,-6.986552922769981,-6.971023337741339,-6.933937782872494,-6.899562076460919,-6.927834767129498,-6.928810875351765,-6.967883443420829,-8.327524030016887,-8.24129338343475,-8.269789327994776,-8.326671713840499,-8.3484275839437,-8.3738693178525,-8.351658380636636,3.865817972726511
431,432.0,8.0,3.995184770143876,0.0,0.019,-7.971617990357757,-7.697120031882848,-7.239189174408784,-6.944932427942478,-7.121481570780559,-7.323562782070653,-7.549170343855872,-7.989561549362968,-8.44203747148369,-8.509444410762358,-7.60098721041744,-7.471368301295671,-7.021000624810053,-7.56582391087365,-7.899427524320916,-8.374566243308186,-6.74362050804135,-7.132283756476227,-7.1591158619340325,-7.14327274573964,-7.13673194388183,-6.393255680296828,-7.091467737366846,-7.128586968191952,-7.117258857468808,-7.108795643276595,-8.041735382751117,-8.469930916233498,-8.556801363651825,-6.293156176942764,-6.91013730806681,-7.085897147771064,-7.149136963277582,-7.1324823724949376,-7.135483254639581,-7.168474127778937,-7.16751603661868,-7.151948910743766,-7.152942927898459,-7.1558673746217245,-7.133549764256674,-7.107873776905524,-7.14649774971003,-7.155262703424223,-7.12243145907154,-8.600615671292962,-8.519688749570976,-8.546620182327084,-8.604941280644638,-8.623722598449993,-8.644453092231135,-8.626180602132948,3.8675234016685964
432,433.0,8.0,4.017650714435733,0.0,0.019,-8.253366670694234,-7.967330811982719,-7.452435969214342,-7.0819978284308815,-7.15490882401011,-7.322996737406438,-7.608355187744907,-8.315304849227799,-8.996541783310363,-9.123872834145999,-7.864622498518905,-7.699364375288898,-7.118628163676009,-7.631315154147246,-8.184921537994486,-8.86677855563697,-6.939150064259053,-7.219637232549201,-7.148527706009752,-7.182114349030789,-7.25264444796519,-6.60825558183884,-7.192212467626053,-7.119903989115917,-7.147582500615075,-7.233320483445621,-8.367693551841494,-9.02773152308918,-9.187223350802334,-6.520232250422869,-7.110082219976121,-7.2449765549651985,-7.258856902927054,-7.204046513293058,-7.189721757814697,-7.172503353034102,-7.156175557126991,-7.134690242748238,-7.16670971696205,-7.229771513956166,-7.184482961042477,-7.162486571549238,-7.320766898520623,-7.353806688497321,-7.10339957470265,-9.262775713062748,-9.121836740833363,-9.189472568528945,-9.294380427116755,-9.125928033489247,-9.18078168740635,-9.19230896405179,3.8703095269784726
433,434.0,8.0,3.993915800459778,0.0,0.019,-7.960427750476913,-7.691283627804687,-7.257376542433448,-6.989791439017682,-7.205772576572881,-7.446839191704225,-7.747772653693396,-8.357773036287922,-8.937845783618059,-9.042224507888408,-7.598083396271283,-7.483998056556547,-7.080567415014041,-7.766002977256027,-8.24067003180709,-8.836869385959137,-6.767986352041152,-7.195280527071502,-7.266180113690166,-7.324339383396433,-7.37390487317767,-6.411186663043273,-7.149506743766101,-7.233249362086761,-7.290029450693276,-7.351025087367993,-8.410103742168697,-8.967448387317571,-9.098741664073296,-6.306282783173485,-6.931818869556716,-7.123515037281542,-7.202424633761375,-7.197741985359474,-7.214408651306603,-7.260987578838446,-7.267069475597694,-7.2776512903015025,-7.305293875781119,-7.353508568045173,-7.3301014437527545,-7.310331242491692,-7.414360739248043,-7.4395869201242695,-7.246699994127454,-9.162094303595703,-9.043077976637516,-9.09634663732039,-9.179413863039995,-9.098376567443854,-9.135303415599855,-9.137491735492238,3.872156519535023
434,435.0,8.0,4.0098311348974445,0.0,0.019,-8.059092217828889,-7.779225375455619,-7.273786724708757,-6.907511907390671,-6.958609788733834,-7.085784437256525,-7.27442995684352,-7.732632889480131,-8.26937021595953,-8.371647112075028,-7.678601446416614,-7.518215106332351,-6.938164057689351,-7.293749754681159,-7.639841986454888,-8.17316457901424,-6.763911639735925,-7.0375061276143125,-6.930104696312725,-6.871571570965429,-6.861521478013014,-6.428185406140523,-7.012651374830562,-6.904511647445658,-6.84837836829292,-6.834442197553525,-7.7847750744175235,-8.298408127031639,-8.427507398156912,-6.339205245476958,-6.93688076557704,-7.0739196581718105,-7.08369592959267,-7.020675071254068,-6.998192229930513,-6.969885916298449,-6.946650767131388,-6.893674554688388,-6.895583992360237,-6.89745723164488,-6.85673663297877,-6.822689744574438,-6.882509349126295,-6.890516235676081,-6.866557963118268,-8.487194338392648,-8.364095471469854,-8.418454135712286,-8.4839745480939,-8.463636448630496,-8.505277536815433,-8.49666539237363,3.867185240930308
435,436.0,8.0,3.9886345560109313,0.0,0.019,-8.174289684941234,-7.88678202934549,-7.419405828136055,-7.127598909447342,-7.344242758473171,-7.57894841383131,-7.8370993855897675,-8.3296535435411,-8.818472272064247,-8.893356040045543,-7.787850580461846,-7.655624893231581,-7.2170153049526125,-7.8527035003616135,-8.229164087333503,-8.742794549433762,-6.9192520796281345,-7.332068211929465,-7.407818447862154,-7.424031804490749,-7.436257257753402,-6.5761880207207195,-7.286033182908739,-7.375399658153102,-7.394643522436005,-7.409495640586702,-8.381867302786807,-8.846753782065766,-8.942485556457727,-6.477437938153706,-7.080621215148692,-7.259793339442936,-7.337899036218892,-7.33704831126593,-7.348408294727491,-7.404030170316345,-7.411948014325864,-7.414206818875876,-7.420355897011159,-7.436321857473328,-7.421099537359662,-7.403117371866344,-7.448780746651522,-7.46281944747219,-7.385668134405621,-8.990482418151338,-8.901955674133793,-8.932025375858464,-8.993274304048837,-9.01526287052336,-9.032178013490787,-9.019323391402253,3.8723431621342326
436,437.0,8.0,3.990797325061708,0.0,0.019,-8.102992621896563,-7.825507888113746,-7.324468287828484,-6.94802455711888,-6.962856707307893,-7.030416040114505,-7.10757065052844,-7.275574161552028,-7.5234164430632875,-7.554055765852631,-7.726235954366485,-7.567923587471686,-6.969436172380687,-7.129431100563531,-7.244641635284054,-7.500365403977458,-6.813046346497372,-7.065785099659745,-6.893884251287481,-6.734001634824724,-6.639216380363445,-6.479130882627537,-7.0456176975648575,-6.872016607962291,-6.724032458468152,-6.605965730028217,-7.32712625041382,-7.5489506321818425,-7.593668418857954,-6.388978651422458,-6.986802415727825,-7.11944788829201,-7.119819450161547,-7.048976981589337,-7.014037057774684,-6.9575482730950515,-6.91991393879226,-6.827964162992776,-6.804859158611617,-6.750868062551994,-6.693434857212087,-6.631035471278544,-6.635695725119506,-6.6145395811900185,-6.800335281322482,-7.612739633147988,-7.566577829908008,-7.57962863305427,-7.613860944927696,-7.620641391757886,-7.657667105807572,-7.613296254856008,3.8688163021042636
437,438.0,8.0,4.005098179012573,0.0,0.019,-8.021555988460339,-7.748827314004058,-7.286588914751446,-6.977520401580039,-7.123688762207362,-7.326303365707436,-7.600850717717168,-8.193336141305561,-8.786365100731658,-8.895520016246852,-7.652848030015953,-7.519022575805185,-7.0417062774616666,-7.619539710276461,-8.078389413580876,-8.680349158690145,-6.789619946392397,-7.149863594228284,-7.152122691758972,-7.181157899228481,-7.220928990615299,-6.439905157613452,-7.11288810679677,-7.121491565905296,-7.149011672073598,-7.197561931857073,-8.245614166387918,-8.81614329762205,-8.952989513120748,-6.3407143756739295,-6.9588332786123575,-7.126763141773232,-7.174003679018891,-7.143166655745813,-7.144214626482107,-7.161956182220761,-7.157537786206024,-7.148899379321644,-7.171160454435011,-7.210570794711054,-7.182803046546574,-7.160752163718353,-7.259594606789674,-7.282105356452524,-7.118511571725657,-9.017534243975653,-8.89361765731547,-8.948642068487974,-9.027347616132687,-8.964574189326154,-9.004024042697633,-9.003569207183805,3.870843259603867
438,439.0,8.0,3.994878338583036,0.0,0.019,-8.03106588360862,-7.749576643144815,-7.2704174460279205,-6.94555930160623,-7.082532937892722,-7.261426780590398,-7.471951742179922,-7.902768974637489,-8.367161521594449,-8.442331931446802,-7.650907550915644,-7.5089240532799115,-7.006921326681129,-7.489283560158356,-7.8144964330903255,-8.294485828343523,-6.766770332326511,-7.114534796475114,-7.100340298278349,-7.068248410897205,-7.056510385892045,-6.425882531298179,-7.078725314937232,-7.071428670786269,-7.043469803376542,-7.028390439896587,-7.954880688041097,-8.395335969705595,-8.49106489639402,-6.330416982608811,-6.933834058832462,-7.094897430378879,-7.1403152029091075,-7.10994005920856,-7.104180540417126,-7.118977302048867,-7.111419381796019,-7.084065144049584,-7.083718958258043,-7.083101762604558,-7.056793959751615,-7.027481643134133,-7.06744233543355,-7.074274059601082,-7.05587476775441,-8.537764355500709,-8.44903400928404,-8.48102827153628,-8.537447042738783,-8.557289977713108,-8.58300276103935,-8.565558836179964,3.8623999423644317
439,440.0,8.0,4.027051159184303,0.0,0.019,-8.056854559169633,-7.784868354821269,-7.323515195811131,-6.993622227237923,-7.085192324394981,-7.208760155955025,-7.343441877113717,-7.599176970943021,-7.891695109291883,-7.929371461577461,-7.689956699521384,-7.556281017128042,-7.042329485760387,-7.363259603880082,-7.548795533445877,-7.862591970016796,-6.822363508323556,-7.14583001667548,-7.061322654439328,-6.958572180679369,-6.894350763083986,-6.47743968871029,-7.115999576686508,-7.0359642817246275,-6.94267698090664,-6.8627286183434135,-7.6508955507672916,-7.917562143515935,-7.968547875452547,-6.378005723138761,-6.9928949217642185,-7.151237116135328,-7.182640600332467,-7.138530280186927,-7.121066232378807,-7.102646229091379,-7.0802507112201285,-7.0196833975469595,-7.0070706298685455,-6.972539711985007,-6.9315068824065555,-6.878304476096785,-6.896064383477397,-6.884330505000376,-6.9916205169867505,-7.992823635785826,-7.945570628539301,-7.960544570899409,-7.999313341050706,-8.006180040231053,-8.032145845720619,-8.000405377175644,3.866838780373291
440,441.0,8.0,4.003036361969628,0.0,0.019,-8.113730985258636,-7.832208556564442,-7.336135706125042,-7.004795564905004,-7.130091421958731,-7.3087211485481856,-7.5247976248220745,-7.983088570311808,-8.478688671965607,-8.558269383960702,-7.731108474436057,-7.578161185163593,-7.060612937798865,-7.5418386026187525,-7.888659780699704,-8.397831786216761,-6.832105454893974,-7.167142395090492,-7.147008762879691,-7.118628354202904,-7.11372247409447,-6.490787322048587,-7.132653375541089,-7.117901257335371,-7.0930841662141475,-7.086185119928833,-8.035305810156398,-8.507179474799205,-8.609000563177872,-6.39938080919377,-7.001078458449731,-7.156576336280368,-7.196009359267136,-7.1595661651299425,-7.152002048020092,-7.165455368641169,-7.158006185962006,-7.131411440304227,-7.130482002106657,-7.1334846113886785,-7.107469607593343,-7.084213772166857,-7.124722461558454,-7.135193647060023,-7.102005431246178,-8.658734531160144,-8.562990230567744,-8.59618076873845,-8.656393342308233,-8.683615200717465,-8.706486118832903,-8.689875046617118,3.8756225602368914
441,442.0,8.0,4.017058648551998,0.0,0.019,-7.770423561516907,-7.500812619377475,-7.051595497279582,-6.772819185024581,-6.974560085822463,-7.203103144056727,-7.463881295978432,-7.975796716042087,-8.491402458629183,-8.574474445727988,-7.406545777343457,-7.282367657407695,-6.8566767846137555,-7.4794810877797735,-7.871592332662219,-8.407872279165295,-6.559945959711104,-6.970432203782454,-7.031884521815231,-7.049215396845044,-7.0662133361009385,-6.204895618057872,-6.926017548534109,-6.999720591729181,-7.019229282306907,-7.03983525932556,-8.028091531091565,-8.520183698476893,-8.625473423605218,-6.104303429224089,-6.726053216838395,-6.909377769906657,-6.98178678532952,-6.971004397338676,-6.981469098274555,-7.030809564963011,-7.036819723075688,-7.0359286650405615,-7.0436109627196375,-7.062669413444212,-7.047491888288624,-7.031540210642606,-7.08061276055684,-7.097787851632823,-7.005511944097784,-8.677350974220007,-8.580193316885161,-8.614636372394438,-8.676110075221768,-8.704435964159325,-8.727407297814862,-8.711569530107612,3.8633031113227307
442,443.0,8.0,4.00557178246979,0.0,0.019,-7.986028154856704,-7.706377730192406,-7.223579453386236,-6.898249730794079,-7.019406375619121,-7.176289965787372,-7.352437302441622,-7.707309806599767,-8.092702509709207,-8.146242189875228,-7.607187144814949,-7.463135082029655,-6.955273544814986,-7.370651617646102,-7.634494874204903,-8.040540706014577,-6.721312934287408,-7.061408747740647,-7.021389098324504,-6.95727355760826,-6.921464313241228,-6.378401438357563,-7.027783939397841,-6.993761344074616,-6.936663299117329,-6.891782496345591,-7.75939870674982,-8.119955794970874,-8.191032262523375,-6.284613493562295,-6.889331849425332,-7.049714446947649,-7.091227691643062,-7.056024878732481,-7.046332096740996,-7.048897426552291,-7.035882778003806,-6.995084423477067,-6.9875677417581255,-6.971212212804083,-6.936639987702479,-6.900099465500612,-6.9256103466989245,-6.925335001657194,-6.965790989735739,-8.227087713180069,-8.15827985042364,-8.179408741593264,-8.234655198800391,-8.245020537838467,-8.268329550546863,-8.24389236549624,3.8649404553864284
443,444.0,8.0,3.9951482688230002,0.0,0.019,-8.144920808463706,-7.864016650577321,-7.378200221803067,-7.0403985834011085,-7.148198795160523,-7.292597517536876,-7.4533266965843215,-7.772147927720531,-8.126639307650889,-8.174622912673081,-7.764822348069041,-7.618749469867545,-7.093102261376151,-7.472128936788907,-7.707224534355288,-8.082181078205119,-6.8719095121491955,-7.197999879857622,-7.140518271635906,-7.061932422842338,-7.015638655669225,-6.534052184955387,-7.16615392868634,-7.11378593519988,-7.043118765195862,-6.985136268673316,-7.8240191056110895,-8.153425964231023,-8.217331944499652,-6.440216308016598,-7.039458261283205,-7.194175521373061,-7.230352371202575,-7.192196922816682,-7.178507454720522,-7.173126175387874,-7.156532498319917,-7.108715473429515,-7.099060072460752,-7.075815250027216,-7.039143718063149,-6.996215139658269,-7.018733008111253,-7.013891555165746,-7.080692431285769,-8.2489191053128,-8.187603652512008,-8.206848593341258,-8.256321349130845,-8.265129002858759,-8.287827711386893,-8.262281470376594,3.8703789707933653
444,445.0,8.0,4.0003620823861645,0.0,0.019,-8.090219374213198,-7.810039696712984,-7.327830117151616,-6.998158079936978,-7.116241849250249,-7.274871917337141,-7.45826492150128,-7.833815701205752,-8.250116155630046,-8.313242129840846,-7.711265030550232,-7.567387520037521,-7.0537869101018424,-7.476195553292491,-7.756551828431329,-8.189301011080154,-6.8241192147571805,-7.15962119001631,-7.118880279214519,-7.060971895334439,-7.031179070107267,-6.483047641929717,-7.126320613974593,-7.091140746544276,-7.03939812666057,-7.001861888949063,-7.885840436446104,-8.27758584332367,-8.359643805650627,-6.388864388275915,-6.991948032177308,-7.1508359212553385,-7.190229010538408,-7.153476906529726,-7.143062536460894,-7.1457335984472925,-7.132865834978088,-7.093513486641603,-7.087852349185637,-7.075034714926591,-7.043423280901932,-7.007559143932381,-7.0378885767692445,-7.0391964978806385,-7.0646929023351195,-8.399790271446218,-8.322755221692939,-8.348710022308156,-8.4019849266852,-8.420403453499606,-8.443835418523518,-8.42288432136866,3.874347421023276
445,446.0,8.0,3.9930146789955323,0.0,0.019,-7.92577965703844,-7.6547565601162315,-7.221449833694815,-6.950665152324863,-7.166317155602195,-7.3980911428307605,-7.6544158844765136,-8.142765550345224,-8.627839097892538,-8.703788212335793,-7.561340613540568,-7.4437812442032225,-7.040311924987789,-7.670282102108558,-8.043665491414817,-8.552892394185003,-6.731868078968972,-7.155261029268058,-7.227300115900958,-7.241656416619307,-7.253358443363832,-6.373700944083028,-7.109342962529816,-7.1951661846461565,-7.212441515519443,-7.226576118788407,-8.194959872949388,-8.656140911241987,-8.752765024213673,-6.2659040887337945,-6.899422146032115,-7.0830068859929245,-7.161873465699584,-7.159815967251726,-7.171611974524192,-7.224946767763369,-7.231920520432701,-7.232248972799358,-7.2390723702982935,-7.254594225441031,-7.238825973149363,-7.21938894584583,-7.26678526951228,-7.280586772832662,-7.203432439199488,-8.800995678296253,-8.711678236796134,-8.742931985687461,-8.803429564022103,-8.824688207067624,-8.843906292366254,-8.82950853958773,3.8593515474404643
